subject,theta_rest,alpha_rest,ratio_rest,pci_rest,conv_rest,n_epochs_rest,theta_task,alpha_task,ratio_task,pci_task,conv_task,n_epochs_task,pci_imagery,ratio_imagery,pci_rest_eo,ratio_rest_eo,pci_rest_frontal,ratio_rest_frontal,pci_task_frontal,ratio_task_frontal
38,5.889748000894222,10.711377088681262,1.8186477735643338,-0.10094044842229362,4.8216290877870405,13,5.8788114393828454,10.178034693298711,1.7323820869642446,0.9285578813948216,4.299223253915866,29,0.6092456985233152,1.753327673226842,1.2459013545601947,1.703369183492444,0.03543631535271029,1.8056334814259511,0.16836884295690274,1.7931586517836346
39,5.853500110445599,10.41899422415016,1.7799596869499352,0.3066731937696989,4.565494113704561,15,5.755687767433639,10.214082706067126,1.774830702886931,0.3631390398536385,4.458394938633487,12,-1.1360570912947183,1.924199267909961,0.2946613683598422,1.7810811736481147,1.4414336718563248,1.6911130378600545,1.6281565031332146,1.6998150606797033
40,6.0532225667158475,10.02792914100701,1.656626537432544,2.1857594484632346,3.9747065742911634,15,5.78279975190244,9.929879094400487,1.7171918785058522,1.0635951889378172,4.147079342498047,23,0.11371069138736425,1.7982217954119175,0.12401732612201716,1.7971895487799965,1.2836311289444466,1.7008949294349922,0.5492311507879188,1.7578749620291398
41,6.481379082914384,9.869878928232383,1.52280537860383,1.611643995594503,3.388499845317999,15,5.898999588909923,9.833604089909294,1.670057523598441,1.5488126950127379,3.9346045009993698,30,3.0064747311983417,1.6226580822606391,1.0037461282449687,1.7204793835918473,3.535764963895645,1.606570856190336,0.08574911288402992,1.8009061881591535
42,6.126369183416935,11.304091951946129,1.8451535670661883,-0.3830427849759075,5.177722768529193,15,5.729223012613922,11.482966884731628,2.004269138352411,-3.4081208099216056,5.753743872117706,30,-1.9710963945807456,1.9644650845117453,-3.050230018106928,2.018984203701666,-2.6283402795064363,1.9742797035974962,-2.5679675959194683,1.9673441496106796
43,5.702405043661163,10.421966088277223,1.8276439517151382,-0.1956860991645909,4.71956104461606,15,5.714812814690433,10.250443457721325,1.7936621530930377,0.16114580139423915,4.535630643030892,2,-0.024102831933343363,1.8113155718798826,0.14177041313399094,1.79550175372411,0.4674531037693221,1.7651746440358174,-0.992598516281027,1.8967167237572518
45,6.008971995682069,10.144642131849205,1.6882491945608913,1.490639273592502,4.1356701361671355,14,6.60542320669775,10.064828221797299,1.525799651049605,2.55286212924074,3.4594050150995486,12,1.5764184443830258,1.5158052813580085,2.2749165062456393,1.6536415404827445,3.865827123712605,1.6258703551505058,1.5258401058726423,1.5754452148047595
46,6.123690258026566,10.404079659452911,1.6989885544612364,1.313260208916034,4.280389401426345,15,4.585783011466392,9.063721762108035,1.9764829123935668,-2.7240588883806978,4.477938750641643,3,0.8947785399194849,1.7302270272025413,1.624981273144855,1.6808746690622405,3.7627605829878488,1.6267018057019853,-2.857523310370386,1.979261641242078
47,5.570011767212392,9.901512431155492,1.7776465912406634,0.3315184025680751,4.3315006639431,15,5.621851481885314,10.046127740324813,1.7869417636984277,0.23223163929068158,4.424276258439499,30,0.6996364728880167,1.7450764390586424,1.2840999052859463,1.7008645165956555,1.3455834237252757,1.696945632711048,0.45125296457890046,1.7668466215457515
48,6.529557157897969,9.695222388729041,1.4848208162175245,1.352564123722579,3.165665230831072,15,6.925589631832071,9.4318521919843,1.3618843583559588,0.9127577559592295,2.506262560152229,6,1.3478754669056765,1.4801756583408487,1.0616921850251588,1.4160701483207594,0.9832591204747043,1.3897430081059727,0.9949037562833544,1.3939365586818013
49,5.728776824952912,10.379066657689288,1.811742187700705,-0.028540532189223523,4.650289832736376,14,5.57801222110083,10.347029222080366,1.8551055636468157,-0.4935056892355427,4.769017000979535,25,-1.5841458915771967,1.934979100436946,-0.26921363102084006,1.8345704603112196,-1.2140337137497443,1.9125343249715285,-0.4455458409279818,1.849272496308662
50,6.094931698560804,10.352097486577545,1.6984763732499226,1.3213071694326881,4.257165788016741,15,5.956141518906612,10.621527838975211,1.783292790720253,0.2710534154401093,4.6653863200686,30,0.4826358698118284,1.7638480432020454,0.13016373182949387,1.7966049833728535,1.7747967801888098,1.6733987459666675,0.1726174445149229,1.7925763042077727
51,5.511167612176987,10.351134380049213,1.8782107728275703,-0.7590694342182287,4.839966767872227,15,5.696186921176141,10.442903797454857,1.8338145312845255,-0.26496547269870724,4.746716876278716,30,-0.43676803896142846,1.847402248850277,-0.9707990356396015,1.8950658137784184,0.11480099033453087,1.7980664992679118,-0.442626169022849,1.8406381749071388
52,6.564656335777299,9.87621745894095,1.5044530823518791,1.4731466220928675,3.311561123163651,10,5.943745393101512,9.867663698553816,1.6601543303878037,2.1152146668765996,3.9239183054523035,17,2.369454372585232,1.5703917045924327,2.9217486519479072,1.637548197514896,2.169035038508995,1.657210646021373,1.081997770052713,1.71540338924766
53,6.022539871864416,10.34511338196004,1.7177326513502136,1.0407024040465263,4.322573510095624,10,6.0942803155604075,10.316667928665947,1.6975637151852436,1.4099168624367677,4.222387613105539,4,,,,,2.1233151339995042,1.6588475463935233,1.3522664956876078,1.7078782415924199
55,6.467804997753408,9.840055070315715,1.5213901893662005,1.5998536256437856,3.3722500725623075,15,5.557202542255499,10.593884640555894,1.9065525331717779,-1.160970414986957,5.036682098300394,30,-1.1528120370185908,1.904506125559507,-0.0075113555441139205,1.809734261631638,1.7342106042243233,1.536145311775174,-1.114044876588238,1.9021729625495956
56,6.490784667423222,9.650975294432548,1.4868734350208987,1.3641003563503498,3.1601906270093263,15,6.085021168386678,10.124655293350362,1.6641400198988046,2.02092244662396,4.039634124963683,17,2.6261962212472136,1.5683184807964703,1.904711272719538,1.6675276853347136,1.3086644673448111,1.4766293719471135,0.604950081632266,1.7541711235429363
57,6.008486035187517,10.157785376657603,1.6905731855197017,1.4505945395824869,4.149299341470086,15,5.708749068779453,9.992566493080128,1.75053591579085,0.633780370053473,4.283817424300675,28,1.8838826201473355,1.6716650420205403,1.0990158886654393,1.7134965892013516,3.604911233273696,1.6073581114531146,1.93924641848881,1.6663529305566707
58,5.793309939048197,10.28733422992827,1.775726542885156,0.3522188205085877,4.4940242908800725,15,6.12605696184235,10.53929836515186,1.7204843094428788,1.0086821032897697,4.4132414033095095,30,0.7926413228675268,1.7371945936053397,0.367900276861299,1.7742766073437883,-0.11642198637681923,1.8201217647358878,-0.48827173778499433,1.8547342214929476
59,6.129623128303383,10.536055216012631,1.7188748794950635,1.0252559033988249,4.406432087709248,15,5.9959363526234455,10.65124113700865,1.777424253072273,0.3940793101069858,4.655304784385205,23,0.3489903553476009,1.7764775278487501,0.3522420464640319,1.7757243923969999,0.8515287298167158,1.7322847094064502,0.4997936112936552,1.7663395591310387
60,6.178390648246969,10.062058528752313,1.6285889160484341,3.560716698769788,3.883667880505344,15,6.224285614364504,9.859048932756519,1.5851935278223115,3.4159649141578377,3.634763318392013,5,2.5320156447132596,1.5850456950953342,1.9391094118640932,1.6660645835065093,1.5304424941638093,1.6859968011498518,0.9492541513741788,1.7247890353860382
62,5.718403878691521,10.42667615565129,1.8233542745212867,-0.1504249536992289,4.708272276959769,15,5.720050655377339,10.427580731766461,1.823069993045549,-0.14861712390594675,4.707530076389124,29,-1.5946094439917782,1.930658262848945,-1.2797226323909319,1.916885173258147,-0.0353847763408985,1.8123955873287176,0.09201476683870109,1.8004094185108617
63,5.769737539717254,10.22840808696548,1.772768348049801,0.38426015460808904,4.458670547248226,15,5.813265413333918,10.455009928695667,1.798421134670131,0.11129291528621596,4.641744515361749,30,0.39650549311513406,1.7756168863533381,0.5148644449804917,1.7609098573682551,1.3911996175519874,1.6941278495068048,-0.46399110518260844,1.8520647044997833
64,5.781101663868828,9.940078426104133,1.719409033788213,1.018071015899188,4.158976762235305,15,5.760598423304483,10.112406980333567,1.7561095498279835,0.6073582959177842,4.351808557029083,30,1.0900070564816473,1.7264771508784258,-0.035958344264213064,1.8124503407715635,0.968400055400616,1.723150851679989,0.15186063420581572,1.7951276911568623
65,6.464940854890458,9.80571000311282,1.516751695523279,1.5626190089157386,3.3407691482223614,13,6.1981859410381785,9.984069694652735,1.6106887296548544,3.2461895928101674,3.7858837536145558,15,2.92820100979067,1.5964180024262347,2.017515001226897,1.559446789320623,0.9117032900545422,1.361432567626075,2.3152347775574276,1.6740052089628525
66,6.046907182334615,9.885883394697002,1.6348660722918884,3.076977411682779,3.838976212362387,15,6.381657555931651,9.914549832984125,1.557048450225317,2.1965193324584917,3.5328922770524755,30,1.5433977609421585,1.685511002942011,-0.33665843952976227,1.840864781928749,1.9305905299451376,1.6664234414237848,1.6537376270038533,1.6808268434124298
67,5.813205862445312,10.430978580912557,1.7943590555254807,0.1538023982292765,4.617772718467245,15,5.7215240214895715,10.630566514871537,1.8583915983279904,-0.5556475388628939,4.909042493381966,30,-0.1207015088367152,1.8203199211876746,-0.09948348764683013,1.818508994907165,-0.7043156511888744,1.8736242198089346,-1.5663853886506547,1.9336542112022377
68,5.8591516152874465,10.21676373353665,1.7437274889558259,0.7123949690955844,4.357612118249204,15,5.67391577120882,10.190629957501333,1.7961694765167528,0.1357878253991335,4.5167141862925115,19,2.924803078397326,1.6568480783984039,0.8593049685298965,1.731662986454925,0.6154912839636058,1.752030561467013,3.2440063546669515,1.6494950125855277
69,5.466890419281363,10.277894743142456,1.8800257467925454,-0.7810358822568695,4.811004323861093,15,5.475482296819443,10.219961085081161,1.8667484488336736,-0.6356315155478061,4.744478788261718,30,-1.079920245746486,1.8973616554470147,-1.4255316699150025,1.9259765696147801,0.013493468802612998,1.8077285023108158,-0.8815372401126413,1.8881233398261394
70,5.973788787582974,9.835691419749654,1.6464745858095908,2.5201377774197518,3.8619026321666805,15,5.911946003576643,10.359870735266682,1.752377459188547,0.6126057197207602,4.447924731690039,17,0.8658957062700484,1.7311607447621604,0.599172073664992,1.7534535954584312,1.5554207581024113,1.684612467667201,0.7412186971179131,1.7460535025229285
71,6.466513316731918,9.877815891220175,1.5275335265546597,1.6526118309225772,3.411302574488257,15,6.241723541927941,10.250036267848756,1.6421794227115094,2.6959965582418404,4.008312725920815,30,2.9675511075699363,1.6379272034865393,1.29503557399245,1.7001573332900048,1.8438242532740348,1.5462448254061216,2.169342238553896,1.6612041069691323
72,6.357052110837928,9.248458648350017,1.4548344872905203,1.206116053860666,2.891406537512089,15,5.552603294036751,10.341205107221588,1.8628882604831052,-0.6044036385132766,4.788601813184838,30,-0.2309137701276306,1.8307693612869607,-0.6148223229897658,1.8659452288564662,2.391896533794582,1.6500399587034245,-2.767806312771145,1.9732168459225439
73,5.993347637491059,10.597029206095185,1.7681319100874522,0.43488074197515625,4.6036815686041255,15,6.1028448819804915,10.273715757396623,1.6840165174649506,1.8590273421150982,4.17087087541613,30,0.6470021084025177,1.7523035333679706,1.1659141541815468,1.7087869411594894,4.087524747493633,1.6115149300682055,-0.951654645368113,1.8928494948623953
74,5.820944130659212,10.250237712789776,1.7609235688762663,0.5147111312676209,4.429293582130564,15,5.933143680801346,10.408803865480692,1.7548784316328392,0.6314460354728124,4.475660184679345,30,0.7762804562859585,1.7412739648928712,1.664984895095671,1.678802477305856,0.9329126737064036,1.7258760454884792,0.20802713465515377,1.7902060235328623
75,6.49850429686758,9.258079118481051,1.424647687459966,1.0902928210854608,2.7595748216134712,12,6.8175374929147745,9.577029970434118,1.4056018776486834,1.0353493717260438,2.759492477519345,10,1.0144531081339532,1.400366584395575,1.3919977139826953,1.4916756188539497,1.4438882497886387,1.5000390478396415,1.1507679683512575,1.4394418385751167
76,6.050953638138869,10.392824365675454,1.7175514781951036,1.043162908245351,4.341870727536585,15,5.603183988712735,10.48013857892455,1.8703542730663512,-0.669106979750516,4.876954590211814,30,1.097607674817741,1.7235990276155535,0.4774153341994093,1.764274504927659,0.9108419419679419,1.7275923756972653,-3.3884010655588197,2.0025410103430534
78,6.483465511616973,9.791082301844117,1.5101618546903055,1.5131284390276463,3.3076167902271445,15,5.9008962802987,10.290584014302041,1.7440224347094184,0.7165072013709627,4.389687734003342,30,0.7523419419309347,1.7550906136333029,0.9073844777008664,1.7278627202633656,1.3944589896337138,1.4920886598033507,-0.04385909655409586,1.8131871400295396
79,6.323501920635014,10.29415986548684,1.6279207304254424,3.627912286941296,3.970657944851826,15,5.911381437975984,10.302969986516342,1.7429039378727702,0.7221770089658979,4.391588548540358,11,-0.10879172003467638,1.8193954449343155,0.17925752119308683,1.7919451144167289,1.9560635785616014,1.555122017365083,1.9543883504340107,1.6654266664737571
80,6.127176728413911,10.428744639320717,1.7020473052391156,1.265959415578955,4.301567910906806,15,5.882724924467616,10.650400018132586,1.8104544125568895,-0.015063422652022342,4.7676750936649706,25,0.24789060887322112,1.7865799736939278,0.5145682296318659,1.7609363496638901,0.45945465816433884,1.7658988383799776,0.3676436410316605,1.7744520065458218
81,6.211666039146562,9.832158678329987,1.58285371692018,2.472951492930985,3.620492639183426,15,5.861953231541211,10.401070209347257,1.7743001508169347,0.36780283234679934,4.539116977806046,30,0.13884509576616058,1.7957873516582465,0.09675300632122445,1.7997851050303175,2.061486378584278,1.562334654886116,-2.11845102757124,1.9510413674607119
82,6.322060134038783,9.878205836305407,1.5624979242319887,2.064048829549015,3.5561457022666234,15,6.154252145540434,10.273421790669525,1.669451570618341,1.867809430546259,4.119169645129091,30,1.10966615222164,1.713039160397491,2.772444488555607,1.6405056279373862,2.0349380181217622,1.5606108425651124,0.6293035583641229,1.754828797767468
83,6.084722324238564,10.28950863445946,1.691039966354928,1.4426706047815718,4.204786310220896,14,6.390069404195718,10.128535704736352,1.5983090324735783,0.827178203498883,3.738466300540634,6,1.8955655923495969,1.6710095192291692,1.4101813853062102,1.6929778013821233,1.9072866475205135,1.667416842722955,1.7077144095301398,1.5893061288502084
84,5.784776000356873,9.91096766261331,1.7132846046246017,1.1019785901393973,4.126191662256437,15,5.736586412777807,10.236689637781193,1.7851108562762734,0.25896031233568967,4.500103225003387,17,0.6659235681708375,1.7480911596555648,0.33037208506306676,1.7777531114513585,3.4180309398143645,1.630156322119245,-0.5671732984303419,1.8598450137535698
85,5.922370040060089,10.664386308937498,1.8006957074281862,0.0871968548442939,4.742016268877409,15,5.446882156100527,10.42353120156049,1.9177256640052212,-2.123272131217435,4.976649045459961,30,-1.4864460137074598,1.931095686271942,-2.517714484844334,2.033505134013534,1.4021588633710562,1.6934622516196576,-1.5085606621800371,1.9109440030479603
86,5.7320853331462835,10.639234181225024,1.856084402599997,-0.5032554755712558,4.907148848078741,15,5.974773344402878,10.569107286854736,1.7689523813893755,0.4260915237972941,4.5943339424518586,14,0.6269787602665854,1.7510329916180436,0.10571363624422636,1.7989316309413892,-0.18190207360330568,1.8263393590084727,0.9783246611649056,1.7226784669716577
87,6.531343342494187,9.489935492048097,1.4529837116822102,1.1982284425376841,2.95859214955391,15,5.816562611240041,9.970754595970321,1.7144293662780765,1.1082408025691435,4.15419198473028,29,0.9298951439819492,1.7336671558908372,0.4547845481051549,1.7663222854524154,1.3890042068492712,1.4911709788676644,1.337065493200992,1.6984151539644976
88,5.668071179508077,10.466577221886851,1.8465853533609344,-0.39861661107169677,4.798506042378774,14,5.58455303711534,10.300325919620644,1.8444568342217638,-0.37609087396399277,4.715772882505304,25,-0.17401847938072723,1.8247761207516466,-0.0251085783123847,1.8114145242944355,0.08410908353651238,1.8009900231555935,-0.1098447046057005,1.8189746293435316
89,5.789654099451856,9.435797636861304,1.6297688039350489,3.4515675845769893,3.646143537409448,15,5.690819452342794,10.349512496131798,1.8187976176694154,-0.10311702295317178,4.658693043789004,37,0.5521999494889918,1.7575871905984377,0.5251321345405003,1.7599927852326147,3.8215928289095764,1.626217179213146,0.19727673886776614,1.7950989982345305
92,6.427076131538181,9.802531066344983,1.5251929284364896,1.632019554188555,3.375454934806802,15,6.1486610410974665,10.234034667127807,1.6664653785087336,1.7550138645079527,4.08537362603034,35,1.8178899182650456,1.5163820139812925,0.8871161148564704,1.729455505683855,0.9685750989237563,1.384299598938117,2.2163361564148225,1.6060263625225741
93,5.489800540812969,10.238929669520815,1.8650822727349143,-0.6049186342487665,4.749129128707845,15,5.683801310355535,10.535051063021236,1.8546036516609874,-0.5242747847097914,4.8512497526657,30,-0.7993926148408407,1.8753096795191393,0.19750254257632843,1.7902182473768653,-0.9255112904683946,1.891584194762672,-2.7802821402435196,2.015916397888142
